product_id,product_name,description,image_url,collection_id,collection_name,is_veg,rating,price,ingredients,ingredients_text,is_diabetes,is_cholestrol,is_kid,is_senior
217,Gobi Paratha,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/gobi-paratha-recipe-gobi-ka-paratha-gobhi-paratha-recipe-1-1068x1423.jpeg,3,Roti/ Rice,1,4,200,"{354,366, 66}","Wheat flour,cauliflower,ghee,amchur,green chilli,garam masala",1,1,0,0
218,Onion Paratha,name,https://hebbarskitchen.com/wp-content/uploads/2016/12/paneer-paratha-recipe-how-to-make-paneer-paratha-25-1068x1423.jpeg,3,Roti/ Rice,1,4,125,"{240, 354,366,233}","Wheat flour,paneer,ghee,amchur,green chilli,garam masala",1,1,0,0
219,Methi Paratha,name,https://hebbarskitchen.com/wp-content/uploads/2017/08/onion-paratha-recipe-pyaz-ka-paratha-recipe-pyaaz-paratha-1-1068x1423.jpeg,3,Roti,1,3.5,100,{140},"Wheat flour,onion,ghee,amchur,green chilli,garam masala",1,1,0,0
220,Butter Bread Toast,name,https://hebbarskitchen.com/wp-content/uploads/2017/04/methi-paratha-recipe-methi-ka-paratha-fenugreek-paratha-recipe-1-1068x1423.jpeg,1,Snacks,1,4.5,105,"{354,366, 140}","Wheat flour,fenugreek leaves,ghee,amchur,green chilli,garam masala",1,1,0,0
221,Aloo Sandwitch,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/aloo-sandwich-recipe-potato-sandwich-aloo-masala-sandwich-1-1068x1423.jpeg,1,Snacks,1,4,150,{ 272},"Bread,potato,chilli powder,onion,butter",1,1,0,0
222,Veg Sandwitch,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQbRNtm1uPmZSsXMHkmRQ5SmeMNiYRAZ3nahzYxNzUrg3kpLiWBvg,1,Snacks,1,3,170,"{ 63,33,118, 41}","Bread,butter,cucumber,onion,tomato,carrot,beetroot,green chilli,sauce",1,1,0,0
223,Veg Salad,name,https://realfood.tesco.com/media/images/RFO-1400x919-Roasted-veg-salad-with-cashew-dressing-mini-5d03a1f0-1c52-4662-aff4-d968f08cb5f6-0-1400x919.jpg,5,Salad/ Raita,1,4,125,"{345,118,202}","Sour cream, mayonnaise, vinegar, jalapeno,cucumber,onion,tomato,corn",1,1,0,0
224,Fruit Salad,name,https://2.bp.blogspot.com/-VDjn6bYse_c/V5__GJIUDjI/AAAAAAAAHKs/WSn1bKWv2Ewk1Z3T9Xp0AtgIhH7eD72LwCLcB/s1600/honey%2Blime%2Bfruit%2Bsalad%2B4.jpg,5,Salad/ Raita,1,4,80,"{ 24, 260, 178, 36, 156, 235, 180,49}","Orange juice, lemon juice, brown sugar,pineapple, strawberries, kiwi fruit, bananas, oranges, grapes,blueberries",1,1,0,0
225,Sprout Salad,name,https://www.archanaskitchen.com/images/archanaskitchen/World_Salads/bean_sprout_corn_start_fruit_salad_recipe_shutterstock_62384413.jpg,5,Salad/ Raita,1,3.5,120,{118},"sprouted moong, chana dal,kabuli chana,onion, cucumber, capsicum,tomatoes,chaat masala",1,1,0,0
226,Bundi Raita,name,https://www.archanaskitchen.com/images/archanaskitchen/Indian_Raitas/Boondi_Raita_Recipe_Archanas_Kitchen_Yogurt_Dip_Vegetarian-1_1600.jpg,5,Salad/ Raita,1,4.5,140,{366},"Boondi,yogurt,chaat masala,salt,coriander leaves",1,1,0,0
227,Mint Raita,name,https://i.ytimg.com/vi/sUZVxMPlsNc/hqdefault.jpg,5,Salad/ Raita,1,4,185,"{366, 210}","Yogurt,mint leaves,coriander leaves,onion,salt",1,1,0,0
228,Plain Raita,name,https://ritiroti.com/wp-content/uploads/2018/04/cucumber-raita-recipe-2.jpg,5,Salad/ Raita,1,3,165,{366},"Yogurt,coriander leaves,black pepper,salt,cumin seeds",1,1,0,0
229,Manchow Soup,name,https://www.archanaskitchen.com/images/archanaskitchen/World_Asian/Vegetable_Manchow_Soup.jpg,11,Soups,1,4,120,"{ 224, 63,311,66,53,309}","Beans, carrot, cauliflower,capsicum, cabbage,celery,spring onions,soya sauce,red chilly sauce,vegetable stock,fried noodles, garlic",1,1,0,0
230,Sweet And Sour Soup,name,https://thewoksoflife.com/wp-content/uploads/2013/10/DSC_0698.jpg,11,Soups,1,3,90,{311},"Veg stock,spring onion,cucumber,chili sauce,sugar,corn flour,vinegrar,wonton",1,1,0,0
231,Sweet Corn Soup,name,https://vaya.in/recipes/wp-content/uploads/2018/03/Sweet-Corn-Soup.jpg,11,Soups,1,4,85,"{ 68,311}","Corn,celery,spring onion,milk,corn flour,black pepper",1,1,0,0
232,Tomato Soup,name,https://s3.amazonaws.com/finecooking.s3.tauntonclud.com/app/uploads/2017/04/18173927/051091055_01-main.jpg,11,Soups,1,3.5,120,"{ 68, 63}","Toamto,onion,garlic,celery,vegetable broth,carrot,sauce",1,1,0,0
233,Spinach Soup,name,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSSAXanuBkwtIjZB-JLzh0W80aL0atxSNeJoZzP9WhLg6s594I,11,Soups,1,4.5,100,{310},"Spinach,onion,garlic,butter,maida",1,1,0,0
234,French Onion Soup,name,https://www.daringgourmet.com/wp-content/uploads/2014/12/Blonde-French-Onion-Soup-square-web-edited.jpg,11,Soups,1,4,90,"{30,71, 233}","Onion,butter,beef broth,sherry,french bread,cheese,",1,1,0,0
235,Veg 65,name,https://hbomart.com/wp-content/uploads/2018/11/veg-65.jpg,12,Starters,1,3,95,"{217,345,66}","Onion,garlic, cauliflower,sauce,vinegar,maida,mushroom,potato,corn flour",1,1,0,0
236,Wheat crust Pizza,name,https://sparkpeo.hs.llnwd.net/e2/guid/Whole-Wheat-Thin-Crust-Pizza-Dough/6a2e79cd-313c-47ae-bc99-fb06c1c31114.jpg,9,Pizza/ Pasta,1,3,105,"{354,231}","Wheat flour,onion,jalepeno,olive,tomatoes",1,1,0,0
237,Fruit Pudding,name,"https://res.cloudinary.com/quintet/image/private/c_fill,g_south,h_1536,w_1536,cs_no_cmyk/go866vnmdkuctnr56z1j.jpg",7,Desserts,1,4,150,{ 11},"pomgranate,apples,pear,custard,cream",1,1,0,0
238,Butter Milk,name,https://i.ndtvimg.com/i/2015-09/buttermilk-625_625x350_51442899881.jpg,4,Beverages,1,3.5,170,{ 396},"Curd,cumin powder,pepper,coriander leaves",1,1,0,0
239,Mango Juice,name,https://recipesbyjenn.com/wp-content/uploads/2015/10/PineappleMango-main-860x380.jpg,4,Beverages,1,4.5,105,"{235, 195,249}","Mango,peach,nectarine,orange,sugar",1,1,0,0
240,Orange Juice,name,https://www.earthfoodandfire.com/wp-content/uploads/2018/04/Homemade-Orange-Juice.jpg,4,Beverages,1,4,150,"{235, 180}","Orange,lemon juice,sugar",1,1,0,0
241,Apple Juice,name,https://www.clubchefman.com/upload/recipe-images/applejuice-2-1000x600.jpg,4,Beverages,1,3,170,{ 11},"Apple,sugar",1,1,0,0
242,Watermelon Juice,name,https://dorina.info/wp-content/uploads/2015/06/The-Amazing-Health-Benefits-of-Watermelon-Juice.jpg,4,Beverages,1,3.5,125,"{349, 180}","Watermelon,sugar,lemon juice",1,1,0,0
243,Aloe vera juice,name,https://i.ndtvimg.com/i/2016-11/aloe-vera_620x350_61479457142.jpg,4,Beverages,1,4.5,80,"{366, 24, 260,310,398}","Aloe vera juice,yogurt,pineapple,spinach,banana,ginger",1,1,0,0
244,Coconut Juice,name,https://sc02.alicdn.com/kf/UTB8eDsuXgnJXKJkSaelq6xUzXXaI/Coconut-Water.jpg_350x350.jpg,4,Beverages,1,4,120,{104},coconut,1,1,0,0
245,Kiwifruit Juice,name,https://cdn2.stylecraze.com/wp-content/uploads/2013/09/2322-8-Amazing-Benefits-Of-Kiwi-Juice-For-Skin-Hair-And-Health-is.jpg,4,Beverages,1,3,140,"{178, 11, 68}","Kiwi,apple,celery",1,1,0,0
246,Pineapple juice,name,http://kababjiarabia.com/wp-content/uploads/2017/01/freshpineapplejuice.jpg,4,Beverages,1,4.5,185,{ 260},"Pineapple,sugar,pepper,salt",1,1,0,0
247,Strawberry juice,name,http://s1.1zoom.me/big0/399/Berry_Strawberry_Juice_493898.jpg,4,Beverages,1,4,165,"{313,312}","Strawberry,sugar",1,1,0,0
248,Beet juice (B.P),name,https://images.lifealth.com/uploads/2017/07/beetroot-juice.jpg,4,Beverages,1,4.5,170,"{ 11, 68, 63,33}","Beetroot,apple,celery,carrot,lemon,ginger",1,1,0,0
249,Carrot and orange Juice,name,http://www.laughterandlemonade.com/wp-content/uploads/2016/02/20160102_Orange_Carrot_Juice_093-560x686@2x.jpg,4,Beverages,1,4,200,"{ 11,235, 63, 210}","Orange,carrot,apple,lemon,nectarine,mint,ginger",1,1,0,0
250,Mixed veg Juice,name,https://image.freepik.com/free-photo/mixed-vegetable-juice-glass-fresh-pumpkin-broccoli-vegetable-wooden-tray_26131-63.jpg,4,Beverages,1,3,200,"{ 180, 68, 63,33}","Tomato,celery,capsicum,onion,beetroot,carrot,garlic,horseradish,lemon juice,sugar",1,1,0,0
251,Cucumber Juice,name,https://s3-us-west-1.amazonaws.com/cdn.dherbs.com/wp-content/uploads/2016/10/cucumber-juice.jpg,4,Beverages,1,3.5,125,"{ 210, 118}","Cucumber,green chili pepper,mint leaves,lime juice",1,1,0,0
252,Guava Juice,name,https://previews.123rf.com/images/sakdinon/sakdinon1510/sakdinon151000127/46281258-guava-juice-and-fresh-guava-isolate-on-white-background.jpg,4,Beverages,1,3,120,{164},"Guava,tomato,sugar,salt,pepper",1,1,0,0
253,Pomegranate juice,name,https://i0.wp.com/www.shzboxtoday.net/wp-content/uploads/2017/07/Pomegranate-Juice-and-RA-1440x810.jpg?resize=722%2C406,4,Beverages,1,4,100,{268},Pomegranate,1,1,0,0
254,Rasgulla(sugar free),name,https://i.ytimg.com/vi/0wLGXbTmOKQ/maxresdefault.jpg,7,Desserts,1,3.5,90,"{ 180,74}","Milk,lemon juice,refined flour, sugar free",1,1,0,0
255,Masala Tea,name,https://5.imimg.com/data5/FO/UJ/MY-25231265/premium-quality-masala-tea-500x500.png,4,Beverages,1,4.5,95,{61},"Tea leaves,milk,sugar,cardamom,peppercorns",1,1,0,0
256,Pav Bhaji,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/pav-bhaji-recipe-easy-mumbai-style-pav-bhaji-recipe-1-1068x1423.jpeg,1,Snacks,1,4,105,"{ 63,66,53}","Onion, garlic,green chilli pepper,onion,tomato,cauliflower,cabbage,green peas,carrots,potato,butter,masala,pav",1,1,0,0
257,Poha,name,https://www.cookwithmanali.com/wp-content/uploads/2014/08/Poha-Recipe-notitle-cwm.jpg,1,Snacks,1,3,110,{ 180},"Onion,poha,sugar,green chilli,potato,lemon juice",1,1,0,0
258,Veg Burger,name,https://thecozyapron.com/wp-content/uploads/2016/03/spicy-guacamole-chicken-burger_thecozyapron_03-31-16_1.jpg,1,Snacks,1,3,120,"{133, 227,71, 63,309}","Maida,carrots, squash,zucchini,garlic,onion,oats,cheese,egg,soya sauce",1,1,0,0
259,Veg steam Momos,name,https://media.hungryforever.com/wp-content/uploads/2018/11/01170204/mushroom-momos.jpg,1,Snacks,1,4,160,"{ 63,311,53,309}","Maida,cabbage,french beans,carrots,capsicum,spring onion,garlic,soya sauce,black pepper",1,1,0,0
260,Chilli Pakora,name,image_url,1,Snacks,1,3.5,170,"{310,86}","chilli, gram flour, corn, spinach",1,1,0,0
261,Chaat Papdi,name,https://www.thespruceeats.com/thmb/x4MtkHsnRQhqHHf0lcsWTUYzKQY=/960x0/filters:no_upscale():max_bytes(150000):strip_icc():format(webp)/Papdi-Chaat-5840a8eb5f9b5851e5d7c1ef.jpg,1,Snacks,1,4,200,"{ 396, 210,268}","Papdi,curd,sugar,potato,chickpeas,onion,pomegranate seeds,tamarind chutney,mint chutney,sev,coriander leaves",1,1,0,0
262,Tandoori Roti,name,https://assets.betterbutter.in/386x386/public/recipe_thumb/medium/14423167232KIe8WnTzK_thumb.jpg,3,Roti/ Rice,1,3,200,"{354,366}","Wheat flour,ghee,oil",1,1,0,0
263,Thalipeeth,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/nithya.anantham/Methi_Thalipeeth_Recipe_Maharashtrian_Style_Mixed_Flour_Flatbread_with_Fenugreek_Leaves.jpg,3,Roti/ Rice,1,4.5,125,"{358, 354}","Wheat flour,gram flour,bajra,jowar,rice flour,onion, green chilli,coriander powder,ajwain",1,1,0,0
264,Veg Kofta Curry,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/usashis-gmail.com/Kacha_Peper_Kofta_CurryGreen_Papaya_Kofta_Curry.jpg,2,Main Course,1,4,170,"{64, 63,53}","Potato,onion, garlic,carrot,capsicum,cabbage,beans,tomato paste,milk,cream,cashew,garam amsala",1,1,0,0
265,Kadai Bhindi,name,https://images.media-allrecipes.com/userphotos/720x405/5778072.jpg,2,Main Course,1,4.5,175,"{59, 228}","Onion, garlic,lady's finger,tomato,capsicum,garam masala",1,1,0,0
266,Mixed Vegetable Curry,name,http://photos1.blogger.com/blogger/6981/1842/1600/mixed%20vegetable%20curry.jpg,2,Main Course,1,4,120,"{ 396, 63,66,53}","Onion,cauliflower,carrots,cabbage,beans ,peas,potatoes, garlic,tomato,curd,green chilli",1,1,0,0
267,Sangria,name,https://www.isabeleats.com/sangria-recipe/,4,Beverages,1,3,110,"{ 11,235, 180}","Apple,lemon juice,orange,orange juice,wine,brandy",1,1,0,0
268,Apple-Cinnamon Granola,name,https://www.openfit.com/apple-cinnamon-granola,4,Beverages,1,3.5,120,"{227, 11,347,167,280}","Honey,oats,walnuts,nutmeg,apple,raisins",1,1,0,0
269,Arugula and Goat Cheese Pizza,name,https://www.ambitiouskitchen.com/wp-content/uploads/2017/04/Monique-Fig-Goat-Cheese-Pizza-4.jpg,9,Pizza/ Pasta,1,3,160,{71},"Onion,pizza crust,tomato,goat cheese,arugula",1,1,0,0
270,"Savory Squash, Carrot, and Ginger Soup",name,http://carlsbadcravings.com/wp-content/uploads/2014/03/Thai-Butternut-Squash-Sweet-Potato-Soup5.jpg,4,Beverages,1,4,170,"{ 11, 63}","Carrot,onion,garlic, butternut squash,apple,pear,coconut milk,bread",1,1,0,0
271,Jane's Vegetarian Chili,name,http://3.bp.blogspot.com/_CfEhlGaiJ0U/RcjlmFHQHGI/AAAAAAAAAEI/YWFkim9c-qg/s320/144-4469_IMG.JPG,9,Pizza/ Pasta,1,3.5,200,{71},"Onion,garlic,chickpeas,tomato,kidney beans,white beans,black beans,cheese",1,1,0,0
272,Bean and Corn Salsa,name,https://images-gmi-pmc.edge-generalmills.com/d5557382-27c9-4fbb-8340-c63ea8d56c17.jpg,9,Pizza/ Pasta,1,4.5,200,"{216,321,287}","Tomato,onion,black bean,corn",1,1,0,0
273,Lemon-Asparagus Pasta,name,https://www.dinneratthezoo.com/wp-content/uploads/2016/02/lemon-asparagus-pasta-with-chicken-2-500x500.jpg,9,Pizza/ Pasta,1,4,125,{256},"Pasta,asparagus,garlic",1,1,0,0
274,Mixed Green Salad,name,http://yourwellnesscloud.com/wp-content/uploads/2017/04/mixed-green-salad-420x400.jpg,5,Salad/ Raita,1,4.5,170,"{187,160}","Shallots,escarole,Lettuce,prunes,pecans",1,1,0,0
275,Linguine with Red Pepper Sauce,name,https://www.mygourmetconnection.com/wp-content/uploads/linguine-roasted-red-pepper-sauce.jpg,9,Pizza/ Pasta,1,4,200,"{380,233}","Onion,Linguine,garlic,red pepper,capers",1,1,0,0
276,Mediterranean Stuffed Tomatoes,name,http://www.phaidon.com/resource/r-mediterranean-stuffed-tomatoes.jpg,12,Starters,1,3,200,"{358, 397,71,123,287}","Tomato,cheese,dates,wild rice,Quinoa,onion,lentils",1,1,0,0
277,Marinated Feta and Olive Skewers,name,https://images.scrippsnetworks.com/up/tp/Scripps_-_Food_Category_Prod/144/679/78959_4x3.jpg,9,Pizza/ Pasta,1,3,125,"{235,231,71,118}","Cheese,cucumber,orange juice,olives",1,1,0,0
278,Lightened Waldorf Salad,name,http://images.media-allrecipes.com/userphotos/960x960/5458330.jpg,5,Salad/ Raita,1,4,120,"{366, 11, 68,280}","Granny Smith apple,raisins,celery,yogurt",1,1,0,0
279,Cauliflower fried rice,name,https://www.onceuponachef.com/images/2016/10/Cauliflower-Fried-Rice-760x517.jpg,3,Roti/ Rice,1,3.5,100,"{133, 63}","Culiflower,peas,carrot,eggs,scallions",1,1,0,0
280,Oatmeal Chocolate Chip Cookies,name,https://prettysimplesweet.com/wp-content/uploads/2018/06/Oatmeal-Chocolate-Chip-Cookies-Recipe-500x500.jpg,7,Desserts,1,4,90,"{133, 354, 227,89}","Oats,wheat flour,eggs,chocolate chips",1,1,0,0
281,Chocolate chip cloud cookies,name,https://cmt.azureedge.net/media/orig_chocolate-chip-cloud-cookies-20170610045513071805mxb4i.jpg,7,Desserts,1,3.5,95,"{133, 227,366,89,49}","Oats,brown sugar,egg,chocolate chips,yogurt,maida",1,1,0,0
282,Lickety Split Lemon Oaties,name,https://irepo.primecp.com/2015/12/248894/EDR-Lickety-Split-Lemon-Oaties_ArticleImage-CategoryPage_ID-1336570.jpg?v=1336570,7,Desserts,1,4.5,105,{227},"Lemon,oats,sugar,maida",1,1,0,0
283,Fruity fingerprint cookies,name,http://www.welchs.com/sites/default/files/styles/recipe_card/public/media/images/Welchs_Fruity_Thumb_Print_Cookies.jpg?itok=bLGzKs_y,7,Desserts,1,4,200,{133},"Egg,maida,milk,fruit preserve",1,1,0,0
284,Fudgy chocolate cookies,name,https://cafedelites.com/wp-content/uploads/2017/09/Fudgy-Chocolate-Cookies-IMAGE-210.jpg,7,Desserts,1,3,200,{49},"Maida,cocoa powder,brown sugar,buttermilk",1,1,0,0
285,Pumpkin pie cookie,name,https://images-gmi-pmc.edge-generalmills.com/ce4fe257-a1c7-41c2-89f6-a224463211ca.jpg,7,Desserts,1,3,125,"{71,274}","Pumpkin canned,splenda,cheese",1,1,0,0
286,Spiced pumpkin chip cookies,name,https://thebusybaker.ca/wp-content/uploads/2017/09/pumpkin-spice-chocolate-chip-cookies-fbig3.jpg,7,Desserts,1,4,120,"{133, 89,274,86}","Pumpkin canned,splenda,maida,chocolate chips,egg",1,1,0,0
287,Phirni,name,https://www.whiskaffair.com/wp-content/uploads/2013/08/Kesar-Phirni-3.jpg,7,Desserts,1,3.5,100,{358},"Rice,milk,pista,elaichi",1,1,0,0
288,Low fat celery soup,name,https://www.ndtv.com/cooks/images/low.fat.celery.soup.jpg,11,Soups,1,4,90,"{79, 68}","celery,chicken",1,1,0,0
289,Brown rice and cracked wheat dosa,name,https://3.bp.blogspot.com/-3oOYBaqcL6I/V2R-ZjBh0NI/AAAAAAAAC3w/z25prIJsWloYERKMkAs9gYtpr8cl1HQRACLcB/s1600/brown%2Brice%2Band%2Bcracked%2Bwheat%2Bdosa.JPG,1,Snacks,1,4,95,{358},"wheat,rice",1,1,0,0
290,Apple and Cinnamon Oatmeal,name,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2017/4/13/0/FNK_Microwave-Apple-Cinnamon-Oatmeal-H_s4x3.jpg.rend.hgtvcom.616.462.suffix/1492113444772.jpeg,1,Snacks,1,3,105,"{227, 11,93}","apple,cinnamon,oats",1,1,0,0
291,Broccoli and Carrot Soup,name,https://www.rawblend.com.au/assets/components/phpthumbof/cache/Broccoli%20&%20Carrot%20Soup.2f8ad1535b81f3a13a5209b42ec112d3134.jpg,11,Soups,1,3.5,150,"{ 63,42}","broccoli,carrot",1,1,0,0
292,Sugar free Granola,name,https://www.superhealthykids.com/wp-content/uploads/2015/05/01161340/sugar-free-granola-3-from-shk.jpg,4,Beverages,1,4.5,170,"{227, 195, 347, 249,74}","oats,vanilla extract,peach,mango,walnuts",1,1,0,0
293,Oats soup,name,https://i2.wp.com/media.hungryforever.com/wp-content/uploads/2017/04/06142535/oats-soup-recipe.jpg?resize=1075%2C514&ssl=1,11,Soups,1,4,105,"{227, 63, 210}","oats,mint,carrot,",1,1,0,0
294,Gooseberry chutney,name,https://images.eatsmarter.com/sites/default/files/styles/max_size/public/gooseberry-chutney-574024.jpg,1,Snacks,1,4.5,150,{153},amla,1,1,0,0
295,"Spinach, Pear, and Pancetta Salad",name,"https://assets.bonappetit.com/photos/57b1d686f1c801a1038bdea8/16:9/w_1000,c_limit/pear-pancetta-and-walnut-salad.jpg",5,Salad/ Raita,1,4,170,"{345,310}","spinach,pear,pancetta,vinegar",1,1,0,0
296,Besan Methi Frankie,name,https://sanjeevkapoor.com/UploadFiles/RecipeImages/Besan-Methi-Frankie.jpg,9,Pizza/ Pasta,1,3,125,"{140,84}","fenugreek leaves,besan,yoghurt",1,1,0,0
297,Lauki Raita,name,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Preethi_Kitchen_Appliances_Lauki_Raita_Recipe_video-1.jpg,5,Salad/ Raita,1,3.5,80,{400},"lauki,yoghurt",1,1,0,0
298,Okra and Tomato Curry,name,https://www.veganricha.com/wp-content/uploads/2016/05/bhindi-masala-3198.jpg,2,Main Course,1,4.5,120,"{287,228}","ladyfingers,tomatoes",1,1,0,0
299,Okra Juice and Smoothie,name,http://static.op-mobile.opera.com/affive-80/wp-content/uploads/2019/02/Okraaa.jpg,4,Beverages,1,4,140,"{ 11, 63,228}","carrots,apples,ladyfingers",1,1,0,0
300,Zucchini corn boats,name,https://food.fnr.sndimg.com/content/dam/images/food/fullset/2012/3/20/0/0165388_01-zucchini-pirate-boats_s4x3.jpg.rend.hgtvcom.616.462.suffix/1382541212726.jpeg,12,Starters,1,4.5,185,"{212, 229, 71}","corn,zucchini,onion,mozarella cheese,olive oil",1,1,0,0
301,Roasted vegetables,name,https://keviniscooking.com/wp-content/uploads/2015/11/Easy-Roasted-Vegetables-with-Honey-and-Balsamic-Syrup2-1024x681.jpg,2,Main Course,1,4,165,"{ 63,66}","margarine,corn,carrot,peas,beans,cauliflower,butter",1,1,0,0
302,Mixed vegetables,name,https://cdn-image.myrecipes.com/sites/default/files/styles/medium_2x/public/image/sponsor/countrycrock/MexicanVegetableSaute_420x420.jpg?itok=br1kfpdv,2,Main Course,1,3,200,{ 63},"margarine,corn,carrot,peas,beans",1,1,0,0
303,Lauki Halwa,name,https://hebbarskitchen.com/wp-content/uploads/mainPhotos/lauki-ka-halwa-recipe-dudhi-halwa-recipe-loki-ka-halwa-2-1068x1423.jpeg,7,Desserts,1,3.5,125,"{366,64,280, 400, 7}","Lauki,elaichi,almonds,cashew,raisins,ghee,milk,condensed milk",1,1,0,0
304,Crab Biryani,name,https://www.maggime.com/sites/default/files/recipes/en/Chicken-Biryani.jpg,3,Roti/ Rice,0,4.5,300,"{116, 358, 366}","Crab,rice,tomato paste,onion, garlic,ghee,red chilli",0,1,0,0
305,Mughlai Chicken Biryani,name,https://5.imimg.com/data5/LG/SS/GLADMIN-34826670/mughlai-chicken-biryani-500x500.png,3,Roti/ Rice,0,4,105,"{79, 358, 366,7}","Chicken,rice, garlic,onion,tomato,nutmeg,yogurt,almond,ghee",0,1,0,0
306,Chicken Biryani,name,https://www.indianhealthyrecipes.com/wp-content/uploads/2019/02/chicken-biryani-recipe.jpg,3,Roti/ Rice,0,4.5,150,"{79, 358, 366, 210}","Chicken,rice,mint leaves,garlic,tomto puree,milk, onion,tomato,yogurt",0,1,0,0
307,Apple Crisp,name,https://www.fifteenspatulas.com/wp-content/uploads/2015/09/FSC_3049-640x888.jpg,12,Starters,0,4,170,"{227, 11,49}","Apple,sugar,maida,oats,butter,brown sugar,baking powder,baking soda",0,1,0,0
308,Bread pudding,name,https://www.meals.com/imagesrecipes/28445lrg.jpg,7,Desserts,0,3.5,125,"{133, 280,41}","Bread,butter,eggs,raisins,milk,sugar",0,1,0,0
309,Thai Lemon Halibut,name,https://keviniscooking.com/wp-content/uploads/2018/12/Thai-Baked-Halibut-with-Coconut-Rice6.jpg,7,Desserts,0,4.5,80,"{191,333,194}","Fish,garlic,sauces,lime juice",0,1,0,0
310,Date Crusted Halibut,name,http://cdn.shopify.com/s/files/1/0004/7628/2891/files/0008_DateCrustedHalibut_FlickrCC_0404dd10-e556-4110-ac6d-9b121822b431.jpg?6393483027862476480,7,Desserts,0,4,120,"{373,179,360}","Butter,leeks,halibut fillets,wine,bread crumbs",0,1,0,0
311,Tomato and basil pesto on salmon.,name,http://www.drjanet.com/blog/wp-content/uploads/2013/08/roasted-tomato-pesto-salmon-1024x969.jpg,9,Pizza/ Pasta,0,4,140,"{287,294}","Salmon,zucchinis,tomato,basil,pesto",1,1,0,0
312,Smoked fish cakes with poached eggs,name,https://www.bbcgoodfood.com/sites/default/files/styles/recipe/public/recipe_images/recipe-image-legacy-id--560703_12.jpg?itok=JuvutCex,2,Main Course,0,3.5,185,"{133, 217}","Fish,mushroom,egg,flour,potato,peas",1,1,0,0
313,Corn Crusted Halibut,name,https://images.media-allrecipes.com/userphotos/560x315/2440093.jpg,2,Main Course,0,4.5,165,"{202,321}","Corn flakes,halibut fillets,mayonnaise,dill",1,1,0,0
314,Soya Mutter Pulao,name,https://i.ytimg.com/vi/669TgzC5_Gc/hqdefault.jpg,3,Roti/ Rice,1,3.5,120,{47},"Brown rice,soya chunks,peas,onion,tomato",0,1,0,0
315,Green Peas in Peanut Curry,name,https://www.tarladalal.com/members/9306/big/big_shengdane_ani_vatane_chi_bhaji-8581.jpg?size=500X651,1,Snacks,1,4.5,90,"{160,233}","Green peas,onions,peanuts",0,1,0,0
316,Rajma Saagwala,name,https://www.archanaskitchen.com/images/archanaskitchen/1-Author/Nithya_Anantham/Rajma_Saagwala_Dry_Kidney_Beans_and_Spinach_Stir_Fry.jpg,2,Main Course,1,4,85,{177},"Rajma,chowli leaves,ginger,onion",0,1,0,0
317,Turai Onion Vegetable,name,https://www.tarladalal.com/members/9306/big/big_turai_onion_vegetable-8654.jpg?size=696X905,2,Main Course,1,4,120,{233},"Onion,yellow moong dal,tomato,ridge gourd(turai)",0,1,0,0
318,"Toovar Dal, Toovar Dal with Onions",name,"https://www.tarladalal.com/members/9306/big/big_toovar_dal,_toovar_dal_with_onions-11116.jpg?size=696X905",2,Main Course,1,3.5,100,"{233,70}","Toovar dal,onion,ginger",0,1,0,0
319,Khatti Meethi Dal,name,http://ksmartstatic.sify.com/cmf-1.0.0/appflow/bawarchi.com/Image/oetseogiabhib_bigger.jpg,2,Main Course,1,3.5,90,"{173, 70}","Toovar dal,radish,coconut,jaggery,tamarind",0,1,0,0
320,Suva Masoor Dal,name,https://www.whiskaffair.com/wp-content/uploads/2014/06/Soya-masoor-dal-1.jpg,2,Main Course,1,4.5,95,{70},"Masoor dal,garlic,onion,dill leaves",0,1,0,0
321,Whole Masoor Dal,name,https://i0.wp.com/mypullzone-9vexd6dl53at.netdna-ssl.com/wp-content/uploads/2018/03/Sabut-Masoor-Dal-Recipe-Step-By-Step-Instructions.jpg?fit=750%2C702&ssl=1,2,Main Course,1,4,105,{70},"Red lentil, onion,tomato,shallots",0,1,0,0
322,Palak Baby Corn Sabzi,name,http://lh4.ggpht.com/__3swhP_QBAc/SpzXXjLhzeI/AAAAAAAABPE/XQO_SJiO9Mg/s512/IMG_1790.jpg,2,Main Course,1,4,150,{310},"Spinach,onion,corn,low fat milk",0,1,0,0
323,Tandoori Gobi,name,https://www.vegrecipesofindia.com/wp-content/uploads/2013/02/tandoori-gobi-recipe-1.jpg,2,Main Course,1,3.5,170,"{ 396, 53}","Cauliflower florets, onion, capsicum, curd, besan,",0,1,0,0
324,Healthy Kofta Kadhi,name,https://www.tarladalal.com/members/9306/big/big_healthy_kofta_kadhi-9008.jpg?size=696X905,2,Main Course,1,3,105,"{ 396, 310}","Sprouted moong, besan, spinach, curd",0,1,0,0
